Instance;betaLS;CostSol;time;Capacity;reliability;variance;stochastic_of;stochastic_capacity;deterministic;type_simulation;inversa;weight;seed
GKD-b_20_n50_b02_m15,txt;0,3;76,5;3,731626201999461;17016,0;0,62;0,15;59,70399999999999;18741,553553911228;False;False;0,6;0,8;764534
GKD-b_20_n50_b02_m15,txt;0,3;77,9;2,0242344099997354;16713,0;0,374;0,2;77,9;16176,762494606646;True;True;0,6;0,8;23456
GKD-b_20_n50_b02_m15,txt;0,3;77,9;2,0242344099997354;16713,0;0,363;0,2;50,95490000000001;19614,25305335173;True;False;0,6;0,8;23456
GKD-b_20_n50_b02_m15,txt;0,3;76,5;30,442561611999736;17238,0;0,627;0,2;61,2443;18697,42280105447;False;False;0,6;0,8;23456
GKD-b_20_n50_b02_m15,txt;0,3;77,9;3,5595103599998765;16689,0;0,34;0,2;77,9;17098,95755639954;True;True;0,6;0,8;764534
GKD-b_20_n50_b02_m15,txt;0,3;77,9;3,5595103599998765;16689,0;0,363;0,2;58,789999999999985;19612,10716988456;True;False;0,6;0,8;764534
GKD-b_20_n50_b02_m15,txt;0,3;73,8;0,0;16976,0;0,498;0,2;57,936800000000005;19128,02412740464;False;False;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;129,9;6,963917186999424;46639,0;0,385;0,1;129,9;47325,770249883404;True;True;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,9;6,963917186999424;46639,0;0,388;0,1;101,5032;54029,13576580075;True;False;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;128,9;5,266963950999525;46900,0;0,534;0,1;115,05980000000002;52398,236383971875;False;False;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,9;45,23563892099992;46598,0;0,366;0,1;129,9;46313,53868366608;True;True;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;129,9;45,23563892099992;46598,0;0,341;0,1;99,3224;54582,16775804236;True;False;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;129,5;5,224010817999442;46846,0;0,534;0,1;114,355;52399,83585990758;False;False;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;129,9;6,2531895770007395;46639,0;0,302;0,15;129,9;47661,72372884748;True;True;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,9;6,2531895770007395;46639,0;0,305;0,15;97,652;55033,83628616528;True;False;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,9;20,791953185998864;46639,0;0,303;0,15;106,48079999999999;55055,43840495604;False;False;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,9;42,8891909160011;46598,0;0,275;0,15;129,9;46054,1135857067;True;True;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;129,9;42,8891909160011;46598,0;0,307;0,15;97,74480000000001;55015,802412802776;True;False;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;128,9;0,0;46841,0;0,371;0,15;100,3434;54303,222050208155;False;False;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;129,9;6,253445775000728;46639,0;0,231;0,2;129,9;44434,37569160106;True;True;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,9;6,253445775000728;46639,0;0,227;0,2;94,03280000000002;55940,01601266778;True;False;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,1;15,288327165999362;47086,0;0,389;0,2;101,2384;54178,1936835453;False;False;0,6;0,8;23456
GKD-b_41_n150_b02_m15,txt;0,3;129,9;44,193533137000486;46598,0;0,227;0,2;129,9;44140,387810314656;True;True;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;129,9;44,193533137000486;46598,0;0,211;0,2;93,2904;56125,43337185941;True;False;0,6;0,8;764534
GKD-b_41_n150_b02_m15,txt;0,3;128,9;0,0;46841,0;0,278;0,2;96,1212;55393,15704620139;False;False;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,8;0,659383665999485;45860,0;0,386;0,1;52,8;46425,637797076044;True;True;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,8;0,659383665999485;45860,0;0,394;0,1;32,9838;52909,166526550485;True;False;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,5;37,65644901899941;46561,0;0,809;0,1;46,311600000000006;48560,106037912185;False;False;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,9;1,4783226380004635;45963,0;0,446;0,1;52,9;45363,54254822426;True;True;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,9;1,4783226380004635;45963,0;0,458;0,1;35,1224;52214,898624057525;True;False;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;51,7;0,0;46143,0;0,583;0,1;38,52280000000001;50886,16709945588;False;False;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,8;0,5112506040004519;45860,0;0,316;0,15;52,8;44875,36315182871;True;True;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,8;0,5112506040004519;45860,0;0,312;0,15;30,302400000000006;53869,775455760995;True;False;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,5;37,13479023999935;46561,0;0,612;0,15;39,9288;50727,83925137637;False;False;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,9;1,5038949680001679;45963,0;0,357;0,15;52,9;45033,990140211135;True;True;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,9;1,5038949680001679;45963,0;0,342;0,15;31,317600000000002;53556,31487028753;True;False;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,5;5,988169920001383;46260,0;0,458;0,15;34,93920000000001;52329,58846080822;False;False;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,8;0,5100861049995729;45860,0;0,235;0,2;52,8;45685,45334993166;True;True;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,8;0,5100861049995729;45860,0;0,203;0,2;26,738100000000006;55067,26127631343;True;False;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,5;37,68702848599969;46561,0;0,444;0,2;34,485600000000005;52561,45083926976;False;False;0,6;0,8;23456
GKD-b_42_n150_b02_m15,txt;0,3;52,9;1,3440849460002937;45963,0;0,276;0,2;52,9;43938,70480094245;True;True;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,9;1,3440849460002937;45963,0;0,254;0,2;28,4312;54544,71453904089;True;False;0,6;0,8;764534
GKD-b_42_n150_b02_m15,txt;0,3;52,5;6,0124191799986875;46260,0;0,36;0,2;31,764000000000003;53426,53973952389;False;False;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;37,8;44,481487832999846;47951,0;0,65;0,1;37,8;47964,24121275478;True;True;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;37,8;44,481487832999846;47951,0;0,673;0,1;28,611300000000004;51848,94785437823;True;False;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;36,9;41,73707237599956;49077,0;0,989;0,1;36,64919999999999;48992,66125804846;False;False;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;37,6;29,176058557000943;47506,0;0,354;0,1;37,6;46854,01735208552;True;True;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;37,6;29,176058557000943;47506,0;0,375;0,1;20,162499999999998;55251,566261378706;True;False;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;36,9;31,08122131300115;48777,0;0,961;0,1;36,01079999999999;49012,175877785994;False;False;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;37,8;43,96563329000128;47951,0;0,472;0,15;37,8;46694,33008778517;True;True;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;37,8;43,96563329000128;47951,0;0,463;0,15;22,710299999999997;54375,58989558271;True;False;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;35,2;0,0;48185,0;0,6;0,15;26,76;52728,990325202314;False;False;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;37,6;29,652300583999022;47506,0;0,276;0,15;37,6;46810,42015995993;True;True;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;37,6;29,652300583999022;47506,0;0,304;0,15;18,181599999999996;56126,96425213915;True;False;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;36,2;25,837153077998664;49576,0;0,948;0,15;35,087199999999996;49618,054827101856;False;False;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;37,8;43,49505024999962;47951,0;0,338;0,2;37,8;46479,45678814913;True;True;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;37,8;43,49505024999962;47951,0;0,341;0,2;19,2821;55806,302664600094;True;False;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;36,9;45,957121102999736;49979,0;0,891;0,2;34,414799999999985;50326,464870468146;False;False;0,6;0,8;23456
GKD-b_43_n150_b02_m15,txt;0,3;37,6;29,408069782000894;47506,0;0,23;0,2;37,6;46328,361741880195;True;True;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;37,6;29,408069782000894;47506,0;0,225;0,2;15,977499999999996;57095,94782430269;True;False;0,6;0,8;764534
GKD-b_43_n150_b02_m15,txt;0,3;36,0;0,0;49278,0;0,76;0,2;30,912;51379,67792420506;False;False;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;68,6;2,804919226999118;47923,0;0,401;0,1;68,6;47103,84390030092;True;True;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;68,6;2,804919226999118;47923,0;0,387;0,1;51,80380000000001;55436,78799212645;True;False;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;66,5;0,0;48146,0;0,514;0,1;54,204200000000014;53992,825192981305;False;False;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;69,5;41,42591187400103;48038,0;0,465;0,1;69,5;47594,94921198477;True;True;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;69,5;41,42591187400103;48038,0;0,474;0,1;54,614200000000004;54449,55566184597;True;False;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;68,3;51,70459741999912;48039,0;0,443;0,1;53,2053;54790,88385752721;False;False;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;68,6;2,7990272189999814;47923,0;0,295;0,15;68,6;48183,956572539726;True;True;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;68,6;2,7990272189999814;47923,0;0,343;0,15;50,59820000000001;56003,643479541315;True;False;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;68,6;32,07085059400015;48211,0;0,434;0,15;53,091600000000014;55010,26044172077;False;False;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;69,5;39,280783681000685;48038,0;0,337;0,15;69,5;48049,997583940305;True;True;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;69,5;39,280783681000685;48038,0;0,334;0,15;50,652200000000015;56128,99875500165;True;False;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;66,7;10,653222790000655;47992,0;0,325;0,15;49,48750000000001;56228,25850621566;False;False;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;68,6;2,7514288960010163;47923,0;0,234;0,2;68,6;44386,00002704625;True;True;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;68,6;2,7514288960010163;47923,0;0,227;0,2;47,41980000000001;57370,54430417568;True;False;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;66,5;0,0;48146,0;0,291;0,2;48,56230000000001;56652,71844821628;False;False;0,6;0,8;23456
GKD-b_44_n150_b02_m15,txt;0,3;69,5;43,5380983849991;48038,0;0,267;0,2;69,5;47468,34451879252;True;True;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;69,5;43,5380983849991;48038,0;0,263;0,2;48,64290000000001;56962,6732459252;True;False;0,6;0,8;764534
GKD-b_44_n150_b02_m15,txt;0,3;66,7;10,767959673001315;47992,0;0,278;0,2;48,289000000000016;56778,483971219925;False;False;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;76,6;9,857469968999794;43772,0;0,69;0,1;76,6;43082,844385995995;True;True;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;76,6;9,857469968999794;43772,0;0,682;0,1;65,47000000000001;47181,72448130674;True;False;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;75,3;46,738352866999776;44779,0;0,986;0,1;74,82819999999998;44700,86000445544;False;False;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;76,3;6,528225186000782;43350,0;0,382;0,1;76,3;43883,88802207776;True;True;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;76,3;6,528225186000782;43350,0;0,385;0,1;55,389999999999986;50206,91746456604;True;False;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;75,3;15,658736629000487;44245,0;0,908;0,1;72,19959999999998;45063,32232346779;False;False;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;76,6;9,755189499999688;43772,0;0,522;0,15;76,6;43217,547738548536;True;True;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;76,6;9,755189499999688;43772,0;0,494;0,15;58,890000000000015;49179,82310829218;True;False;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;75,3;14,817868948997784;44181,0;0,686;0,15;64,7182;47294,17638565713;False;False;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;76,3;6,495678844003123;43350,0;0,324;0,15;76,3;41907,57661906926;True;True;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;76,3;6,495678844003123;43350,0;0,311;0,15;52,39170000000001;51020,602532058256;True;False;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;75,3;10,21944749499744;44085,0;0,64;0,15;63,16799999999999;47760,969715618674;False;False;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;76,6;9,934436593997816;43772,0;0,397;0,2;76,6;41723,69456564881;True;True;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;76,6;9,934436593997816;43772,0;0,385;0,2;55,5055;50316,01710228692;True;False;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;75,0;4,95579085099962;44035,0;0,454;0,2;57,14579999999999;49685,73878679858;False;False;0,6;0,8;23456
GKD-b_45_n150_b02_m15,txt;0,3;76,3;6,727456740001799;43350,0;0,248;0,2;76,3;43164,69058500816;True;True;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;76,3;6,727456740001799;43350,0;0,262;0,2;51,207999999999984;51564,37378270679;True;False;0,6;0,8;764534
GKD-b_45_n150_b02_m15,txt;0,3;74,9;0,0;43471,0;0,27;0,2;50,591000000000015;51492,65195220269;False;False;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;89,9;41,97785874100009;42928,0;0,406;0,1;89,9;42948,992706034216;True;True;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;89,9;41,97785874100009;42928,0;0,385;0,1;64,5005;49824,31017684256;True;False;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;88,6;0,0;42868,0;0,368;0,1;70,65120000000002;49941,28776560077;False;False;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;89,2;13,514758121000341;42989,0;0,425;0,1;89,2;43130,68672295541;True;True;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;89,2;13,514758121000341;42989,0;0,447;0,1;66,74820000000001;49155,33806451983;True;False;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;87,4;4,990497241000412;43468,0;0,739;0,1;77,27320000000002;46212,23697718687;False;False;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;89,9;40,83249873999739;42928,0;0,311;0,15;89,9;42833,01245410921;True;True;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;89,9;40,83249873999739;42928,0;0,302;0,15;61,07260000000001;50746,76929633508;True;False;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;88,6;0,0;42868,0;0,265;0,15;59,20000000000002;51074,41149680884;False;False;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;89,2;13,259295174000727;42989,0;0,353;0,15;89,2;43181,11233416471;True;True;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;89,2;13,259295174000727;42989,0;0,344;0,15;62,56640000000001;50316,76497208324;True;False;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;88,6;36,57297306200053;43504,0;0,601;0,15;72,64;47683,84992330358;False;False;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;89,9;42,08419277299981;42928,0;0,239;0,2;89,9;42154,66619467983;True;True;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;89,9;42,08419277299981;42928,0;0,228;0,2;58,01640000000001;51559,894540575944;True;False;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;88,6;0,0;42868,0;0,208;0,2;56,920000000000016;51700,292418840676;False;False;0,6;0,8;23456
GKD-b_46_n150_b02_m45,txt;0,3;89,2;14,591922666000755;42989,0;0,253;0,2;89,2;41043,39851519886;True;True;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;89,2;14,591922666000755;42989,0;0,249;0,2;58,709400000000024;51341,62144359689;True;False;0,6;0,8;764534
GKD-b_46_n150_b02_m45,txt;0,3;87,7;16,164472805001424;43475,0;0,424;0,2;65,17840000000001;49535,598766472955;False;False;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,6;44,80318021900166;45889,0;0,535;0,1;131,6;46028,06847237772;True;True;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;131,6;44,80318021900166;45889,0;0,535;0,1;112,6745;51348,040767007515;True;False;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;130,6;32,53820335099954;45674,0;0,375;0,1;105,7875;53125,859450410695;False;False;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;131,4;1,231431585001701;45640,0;0,348;0,1;131,4;45279,32046967971;True;True;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,4;1,231431585001701;45640,0;0,358;0,1;105,39900000000003;53334,06253701826;True;False;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,1;47,49325771200165;46292,0;0,754;0,1;121,21079999999999;49050,29072719029;False;False;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,6;44,7760544269986;45889,0;0,436;0,15;131,6;45440,18636263769;True;True;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;131,6;44,7760544269986;45889,0;0,402;0,15;107,26140000000001;52899,08580595635;True;False;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;129,3;0,0;45836,0;0,347;0,15;104,22480000000002;53569,29762502014;False;False;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;131,4;1,2198726650021854;45640,0;0,279;0,15;131,4;43966,02884175982;True;True;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,4;1,2198726650021854;45640,0;0,272;0,15;101,91600000000003;54360,52173524539;True;False;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,1;29,065157862998603;45770,0;0,334;0,15;104,32680000000002;53687,50364956516;False;False;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,6;44,9544495730006;45889,0;0,256;0,2;131,6;43724,70358259553;True;True;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;131,6;44,9544495730006;45889,0;0,305;0,2;103,31350000000002;54047,83975992777;True;False;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;129,3;0,0;45836,0;0,279;0,2;101,61360000000002;54341,446959153;False;False;0,6;0,8;23456
GKD-b_47_n150_b02_m45,txt;0,3;131,4;1,2586450980015798;45640,0;0,223;0,2;131,4;44957,26936193004;True;True;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,4;1,2586450980015798;45640,0;0,232;0,2;100,29600000000003;54855,37504339069;True;False;0,6;0,8;764534
GKD-b_47_n150_b02_m45,txt;0,3;131,1;29,088960208999197;45770,0;0,259;0,2;101,31180000000002;54557,68215367333;False;False;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;68,5;17,24717751999924;45356,0;0,415;0,1;68,5;43943,18166805766;True;True;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;68,5;17,24717751999924;45356,0;0,41;0,1;49,325;52222,02853708347;True;False;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;67,8;49,54951967799934;46413,0;0,928;0,1;65,51039999999998;47011,275640745145;False;False;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;68,5;23,74483137000061;45392,0;0,418;0,1;68,5;45421,671030708;True;True;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;68,5;23,74483137000061;45392,0;0,424;0,1;49,78;52082,036469370636;True;False;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;66,9;5,509140733000095;46216,0;0,884;0,1;63,31559999999999;47352,010827404025;False;False;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;68,5;17,059524444997805;45356,0;0,325;0,15;68,5;45502,99895329335;True;True;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;68,5;17,059524444997805;45356,0;0,313;0,15;46,1725;53344,220017693006;True;False;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;66,5;0,0;45583,0;0,412;0,15;48,566;52375,60087696773;False;False;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;68,5;23,54941411600157;45392,0;0,318;0,15;68,5;44009,48283776298;True;True;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;68,5;23,54941411600157;45392,0;0,32;0,15;46,4;53270,10037703742;True;False;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;66,9;5,338282851000258;46216,0;0,68;0,15;57,011999999999986;49594,2333387904;False;False;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;68,5;17,18376211299983;45356,0;0,243;0,2;68,5;45934,972140615384;True;True;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;68,5;17,18376211299983;45356,0;0,264;0,2;44,58;53912,70566802325;True;False;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;67,8;49,758185920996766;46413,0;0,582;0,2;54,50759999999999;50657,51321154499;False;False;0,6;0,8;23456
GKD-b_48_n150_b02_m45,txt;0,3;68,5;23,341380885001854;45392,0;0,251;0,2;68,5;45656,64329867922;True;True;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;68,5;23,341380885001854;45392,0;0,262;0,2;44,515;53920,57959328251;True;False;0,6;0,8;764534
GKD-b_48_n150_b02_m45,txt;0,3;66,9;5,47825112999999;46216,0;0,501;0,2;51,48089999999999;51546,96663356309;False;False;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;133,3;11,248579305000021;45323,0;0,488;0,1;133,3;44463,558336102404;True;True;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;133,3;11,248579305000021;45323,0;0,474;0,1;107,8942;51340,59367752766;True;False;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;133,0;27,853041362999647;46329,0;0,953;0,1;131,3738;46625,212142662735;False;False;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;133,3;12,496782033998898;45279,0;0,409;0,1;133,3;44114,797954778;True;True;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;133,3;12,496782033998898;45279,0;0,443;0,1;112,41249999999997;51666,9288088043;True;False;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;130,9;0,0;46814,0;0,991;0,1;130,60750000000004;46662,42214739061;False;False;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;133,3;11,222327528997994;45323,0;0,365;0,15;133,3;45112,547124237426;True;True;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;133,3;11,222327528997994;45323,0;0,369;0,15;109,63749999999997;52541,98417499049;True;False;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;132,3;12,204660686998977;46352,0;0,763;0,15;123,64949999999997;48627,6280995624;False;False;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;133,3;12,321583431999898;45279,0;0,336;0,15;133,3;45759,687626641724;True;True;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;133,3;12,321583431999898;45279,0;0,352;0,15;108,99999999999997;52711,89112091122;True;False;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;130,9;0,0;46814,0;0,902;0,15;127,71500000000003;47456,8269710273;False;False;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;133,3;11,402217486000154;45323,0;0,269;0,2;133,3;44659,08062853722;True;True;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;133,3;11,402217486000154;45323,0;0,241;0,2;104,83749999999998;53955,01299110206;True;False;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;132,3;12,230633563998708;46352,0;0,616;0,2;118,28399999999998;50145,62548152398;False;False;0,6;0,8;23456
GKD-b_49_n150_b02_m45,txt;0,3;133,3;12,995454569001595;45279,0;0,257;0,2;133,3;47058,204832273455;True;True;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;133,3;12,995454569001595;45279,0;0,248;0,2;107,05520000000001;53857,68071591289;True;False;0,6;0,8;764534
GKD-b_49_n150_b02_m45,txt;0,3;130,9;0,0;46814,0;0,704;0,2;121,28000000000003;49378,563276580244;False;False;0,6;0,8;764534
GKD-b_50_n150_b02_m45,txt;0,3;77,3;2,2458806309987267;46556,0;0,62;0,1;77,3;46359,59719265205;True;True;0,6;0,8;23456
GKD-b_50_n150_b02_m45,txt;0,3;77,3;2,2458806309987267;46556,0;0,61;0,1;63,14299999999999;51038,01935622711;True;False;0,6;0,8;23456
GKD-b_50_n150_b02_m45,txt;0,3;75,3;28,89880465999886;46368,0;0,507;0,1;58,39009999999999;52174,45783066178;False;False;0,6;0,8;23456
GKD-b_50_n150_b02_m45,txt;0,3;76,0;0,953667456000403;46226,0;0,381;0,1;76,0;45276,97904125392;True;True;0,6;0,8;764534
GKD-b_50_n150_b02_m45,txt;0,3;76,0;0,953667456000403;46226,0;0,383;0,1;54,405;53542,066652232854;True;False;0,6;0,8;764534
GKD-b_50_n150_b02_m45,txt;0,3;75,7;27,927224191000278;46457,0;0,533;0,1;59,49510000000001;51894,84050489782;False;False;0,6;0,8;764534
GKD-b_50_n150_b02_m45,txt;0,3;77,3;2,244651316999807;46556,0;0,459;0,15;77,3;47088,34933977066;True;True;0,6;0,8;23456
GKD-b_50_n150_b02_m45,txt;0,3;77,3;2,244651316999807;46556,0;0,468;0,15;57,98839999999999;52687,89685936075;True;False;0,6;0,8;23456
GKD-b_50_n150_b02_m45,txt;0,3;74,9;5,712107882001874;46392,0;0,404;0,15;54,6956;53368,88387621103;False;False;0,6;0,8;23456
GKD-b_50_n150_b02_m45,txt;0,3;76,0;0,9514049600002181;46226,0;0,302;0,15;76,0;45758,65688796822;True;True;0,6;0,8;764534
