Instance;betaLS;CostSol;time;Capacity;reliability;variance;stochastic_of;stochastic_capacity;deterministic;type_simulation;inversa;weight;seed
GKD-b_12_n50_b02_m5,txt;0,3;178,1;0,19985230800011777;5318,0;0,702;0,15;129,74689999999995;11386,89374488315;True;False;0,0;0,8;23456
GKD-b_12_n50_b02_m5,txt;0,3;173,1;39,30535550100012;5452,0;0,835;0,15;144,53849999999994;8776,444880477578;False;False;0,0;0,8;23456
GKD-b_12_n50_b02_m5,txt;0,3;178,1;0,19739248499990936;5318,0;0,701;0,15;178,1;5030,7836959415345;True;True;0,0;0,8;764534
GKD-b_12_n50_b02_m5,txt;0,3;178,1;0,19739248499990936;5318,0;0,729;0,15;134,71329999999995;10837,57133576176;True;False;0,0;0,8;764534
GKD-b_12_n50_b02_m5,txt;0,3;166,3;38,068760069999826;5729,0;0,957;0,15;159,14909999999998;6561,922900941791;False;False;0,0;0,8;764534
GKD-b_12_n50_b02_m5,txt;0,3;178,1;0,07420769600003041;5318,0;0,606;0,2;178,1;5643,620190916261;True;True;0,0;0,8;23456
GKD-b_12_n50_b02_m5,txt;0,3;178,1;0,07420769600003041;5318,0;0,626;0,2;115,40079999999999;12945,191384261634;True;False;0,0;0,8;23456
GKD-b_12_n50_b02_m5,txt;0,3;173,1;39,92446830600011;5452,0;0,73;0,2;126,36299999999997;10901,56889128885;False;False;0,0;0,8;23456
GKD-b_12_n50_b02_m5,txt;0,3;178,1;0,06897867399993629;5318,0;0,615;0,2;178,1;4912,587172500149;True;True;0,0;0,8;764534
GKD-b_12_n50_b02_m5,txt;0,3;178,1;0,06897867399993629;5318,0;0,648;0,2;119,84189999999997;12494,890885255401;True;False;0,0;0,8;764534
GKD-b_12_n50_b02_m5,txt;0,3;166,3;38,32814816999962;5729,0;0,887;0,2;147,50809999999998;7963,850771562459;False;False;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;96,1;0,09261526199998116;5790,0;0,61;0,1;96,1;5883,005457150438;True;True;0,0;0,8;23456
